symbol,name,price,irr,npv,eps_roc,eps_diluted,MOP,QA,MCap,PE,error_message,ROE
AFGD,"American Financial Group, Inc.",28.47,,,,0.0,inf,7.618042226487524,0.0,,single positional indexer is out-of-bounds,0.43648103309120256
CHX,ChampionX Corporation,21.84,,-78223.99592139554,-4.842715557528576,0.007686532535183692,-0.028734271019517935,1.3424135826265742,4407355680.0,352.99151865222626,,
FOUR,"Shift4 Payments, Inc.",86.82,,,,-0.47146683967449826,-0.07354283478941191,10.382293762575452,4100812469.9999995,151.51564826923075,Array must not contain infs or NaNs,0.05614540219542919
AZEK,The AZEK Company Inc.,37.97,,,,-1.01,-0.023175748032546798,2.375241857465334,5879350740.0,-599.1639245753846,Array must not contain infs or NaNs,-0.007283502102037382
FSKR,FS KKR Capital Corp. II,21.56,,-0.007339193264029054,-0.8710121775394098,0.10942105883740125,-1.3754789272030652,0.04040404040404041,3663108852.48,7.894638489137931,,
ACI,"Albertsons Companies, Inc.",31.34,-0.12067312013434817,7.144775271054506,0.3537546690579153,0.4806238345482285,0.022653048339513045,0.39324083018646994,14621238240.0,20.564664221218962,,
SII,Sprott Inc.,37.6,-0.19884973832740183,6.625474699651277,0.03283635462890988,0.10290636023285507,0.31749207786328654,1.8057619440740036,935796320.0,31.547563930013464,,
SAK,Saratoga Investment Corp 7.25% ,26.01,,,,0.0,0.00010407632263660017,0.38419461666666666,0.0,,single positional indexer is out-of-bounds,0.0
LMND,"Lemonade, Inc.",69.72,,,,-3.63,-0.3389830508474576,inf,4291747068.0,-25.288916598347107,Array must not contain infs or NaNs,-0.2019491550681012
ZEV,"Lightning eMotors, Inc.",8.9,,,,-0.44,1.0,0.0018099261157783159,654869120.0,-10.683047101171967,single positional indexer is out-of-bounds,-4.937690180444921
PCGU,PG&E Corporation,98.73,,,,0.0,0.10861443499918783,0.6607760842353287,0.0,,Array must not contain infs or NaNs,0.0383099386993917
AVNT,Avient Corporation,46.67,,-38.851700171328496,-2.5992299309797735,0.13122145450286918,0.05838808179883409,1.5912609238451936,4260849658.0,19.013703703703705,,
DMS,"Digital Media Solutions, Inc.",7.29,,,,-0.01,0.05156884658831447,1.3498867765548475,263663262.0,1642.6645222929935,Array must not contain infs or NaNs,-0.0022694584378320165
WPF,Foley Trasimene Acquisition Corp.,9.75,,,,0.01,-inf,0.23088965750729146,934604999.9999999,,single positional indexer is out-of-bounds,-0.03768126404297761
SOS,SOS Limited,2.27,,-975.6940806251212,0.5989035882566147,-1.2166506973277973,0.20058064387838295,10.543700340522134,424771480.0,-1.0514048862443122,,
MEG,"Montrose Environmental Group, Inc.",67.0,,,,-2.771032451430064,-0.03067544471626204,1.1814008947222148,1755359800.0,-31.17191629169345,Array must not contain infs or NaNs,-0.19405001975010913
FUSE,Fusion Acquisition Corp.,10.0,,,,-0.05,-inf,4.238762746972594,2450000.0000000005,-11.968044364104292,single positional indexer is out-of-bounds,-0.04541126838234144
BEKE,KE Holdings Inc.,16.53,,,,0.96,0.04366935714200788,2.6027473151199407,19685576471.04,38.06005377987736,Array must not contain infs or NaNs,0.05222213196234173
FCRW,First Eagle Alternative Capital,25.29,,,,0.0,0.0,0.2934761796216093,0.0,,single positional indexer is out-of-bounds,0.0
NTST,NETSTREIT Corp.,23.71,,,,0.01,0.12924363269783853,16.857629216960692,937161460.0,-1327.5710183799706,Array must not contain infs or NaNs,-0.0013111980951902782
FCRZ,First Eagle Alternative Capital,25.27,,,,0.0,0.0,0.2934761796216093,0.0,,single positional indexer is out-of-bounds,0.0
OSH,"Oak Street Health, Inc.",46.93,,,,-0.55,-0.20789338045799277,2.1781329935433567,11303513245.44,-33.740573119544905,Array must not contain infs or NaNs,-0.8946520817656018
BEPC,Brookfield Renewable Corporation,40.07,,,,-15.901925,0.26206673145448656,0.15698492462311558,6900334810.56,-3.123790011552739,Array must not contain infs or NaNs,-0.20255369873690485
RKT,"Rocket Companies, Inc.",16.98,,,,1.972162413105613,0.8831612384196651,6.048944932731022,2350133880.0,6.039211260982358,Array must not contain infs or NaNs,0.08843688732182929
TREB,Trebia Acquisition Corp.,9.95,,,,-0.06,-inf,inf,514912499.99999994,7.547222273359881,single positional indexer is out-of-bounds,0.07450013599887778
PLTR,Palantir Technologies Inc.,28.56,,,,-0.8391725886095713,-1.0741356288660926,3.7385608034142455,53292960000.0,-42.81812318590569,Array must not contain infs or NaNs,-0.7602203510222043
U,Unity Software Inc.,142.52,,,,-1.3226698151219558,-0.35576901915346726,4.1346761469093165,40264609020.16,-82.5557927619142,Array must not contain infs or NaNs,-0.23949548023241832
YSG,Yatsen Holding Limited,4.07,,,,-6.454754290708571,-0.5126282922205853,5.723756651988145,2570664877.44,-5.843079219799444,Array must not contain infs or NaNs,-0.5072559862849504
LU,Lufax Holding Ltd,7.16,,,,5.637096520178144,0.0,inf,17630067312.64,7.543123089529673,Array must not contain infs or NaNs,0.1844620049461621
SQZ,SQZ Biotechnologies Company,15.27,,,,-3.505450409543962,-2.4315649109438993,3.9127962295045693,428283798.0,-6.617919772900141,Array must not contain infs or NaNs,-0.7468473664532547
MAX,"MediaAlpha, Inc.",19.79,,,,-0.07437162619233081,0.033403783083168326,1.1893257642734167,775639365.0,-32.06187007655914,Array must not contain infs or NaNs,0.17544058223635808
GATO,"Gatos Silver, Inc.",12.09,,-0.22812759755104353,-0.434883159200131,0.006027037419477484,-inf,36.142395626242546,834103608.0,517.8077493333333,,
MNSO,MINISO Group Holding Limited,13.42,,,,-4.655014815968563,0.051282240657414484,2.2116987356637012,4111780640.0,-18.79747227550901,Array must not contain infs or NaNs,-0.3217470902700559
IH,iHuman Inc.,4.86,,,,-0.9721591427318264,-0.08356786328642735,2.516364328619164,259157070.00000003,-10.241040181445229,Array must not contain infs or NaNs,-0.09652957392954613
FUBO,fuboTV Inc.,25.42,-0.8799814541590409,0.31156648792680214,-1.1649839275578895,-1.0059144286786192,-1.0607450883139071,0.6894164019814002,3601175343.36,-5.888221655611682,,
GHLD,Guild Holdings Company,14.3,,,,6.176283333333333,0.9371485536485687,2.023364235858348,295489480.0,1.9984254829528252,Array must not contain infs or NaNs,0.5414540468468264
ASAN,"Asana, Inc.",120.02,,,,-1.99,-0.7734092791316453,2.7267794660989995,11418474281.92,-77.61364911376282,Array must not contain infs or NaNs,-4.281411275925866
AMWL,American Well Corporation,9.75,,,,-1.44275088169949,-0.9272868122235134,9.126638673521681,2054149500.0,-12.766881206679269,Array must not contain infs or NaNs,-0.15386060321451836
BNL,"Broadstone Net Lease, Inc.",24.86,0.03625985732533721,17.787291086539412,0.3866805479986508,0.027062982054054996,0.43449603124018693,2.8683747261236845,3948513800.0,53.06897602594633,,
SNOW,Snowflake Inc.,316.47,,,,-3.81,-0.9187364559352351,5.448939771736707,95225823000.00002,-123.84741413624218,Array must not contain infs or NaNs,-0.1534757760556865
BQ,Boqii Holding Limited,2.13,,,,-3.018607631756819,-0.20375673229573138,2.7848790238812997,191967528.0,-6.7372937947312055,Array must not contain infs or NaNs,0.325461110568947
YALA,Yalla Group Limited,7.66,,,,-0.02,0.02859314501034297,12.018491376830303,1102503800.0,488.3119313889591,Array must not contain infs or NaNs,0.016563576533992257
VIAO,VIA optronics AG,7.36,,,,-0.09711521462131356,-0.005242463958060288,1.7719298245614035,166729760.0,-20.539177866666666,Array must not contain infs or NaNs,-0.09308600337268128
XPEV,XPeng Inc.,35.34,,,,-6.431910167927361,-0.734685175574716,4.891535858883389,30241886657.280003,-47.047716440872215,Array must not contain infs or NaNs,-0.13024438776846925
FRX-UN,Forest Road Acquisition Corp.,12.63,,,,30.0,-inf,3.185494941223373,0.0,,single positional indexer is out-of-bounds,-0.09208501021969875
AONE,one,8.56,,,,-0.07,-inf,8.80251342657642,191995000.0,,single positional indexer is out-of-bounds,0.6521570192713567
ASAQ,Atlantic Avenue Acquisition Corp,9.79,,,,-0.03,-inf,10.078985783013456,244749999.99999997,83.67155215088023,single positional indexer is out-of-bounds,0.03079650414225387
ASPL,Aspirational Consumer Lifestyle Corp.,9.93,,,,-0.27277049097186185,-inf,0.8950808210486327,6712888.000000001,-6.799090143903513,single positional indexer is out-of-bounds,-0.18312651551636
BSN,Broadstone Acquisition Corp.,9.95,,,,-0.007772862262140151,-inf,11.50023732857821,303776485.0,-25.284088715232517,single positional indexer is out-of-bounds,-0.10698588592381245
CRHC,Cohn Robbins Holdings Corp.,9.81,,,,-0.0029767512077294687,-inf,3.9483638477570824,812268000.0,8.301015700912115,single positional indexer is out-of-bounds,0.04245776542156936
ENPC,Executive Network Partnering Corporation,9.79,,,,-0.13,-inf,4.563373316895774,411317059.99999994,-245.80438949932733,single positional indexer is out-of-bounds,-0.01727265494503565
EOSE,"Eos Energy Enterprises, Inc.",13.43,,,,-7.31,-178.3972602739726,9.003894632488317,720334166.0,-7.6663043717141885,single positional indexer is out-of-bounds,-2.130160705271931
FAII,Fortress Value Acquisition Corp. II,10.28,,,,-0.18,-inf,0.9847538667234789,345345000.0,,single positional indexer is out-of-bounds,-2.222612045661764
FSR,Fisker Inc.,14.97,,,,-0.4,-inf,75.70942368779308,2451262530.2400002,-43.049906716239114,Array must not contain infs or NaNs,-0.19051294587401002
FST,FAST Acquisition Corp.,12.11,,,,-0.064025,-inf,5.493550923619717,242200000.0,-12.84625646932596,single positional indexer is out-of-bounds,-0.19355023866404017
GOAC,GO Acquisition Corp.,9.81,,,,-0.001712174110602908,-inf,3.2553726859578402,564075000.0,-120.29611433245219,single positional indexer is out-of-bounds,-0.021586284250782493
HYLN,Hyliion Holdings Corp.,8.68,,,,-0.38,-inf,130.63071965628356,1502056640.0,-19.41618950491255,single positional indexer is out-of-bounds,-0.1465204927102303
HZAC,Horizon Acquisition Corporation,9.99,,,,-0.00956229816616728,-inf,2.8687250955677706,543440016.0,-461.1448897840315,single positional indexer is out-of-bounds,-0.004535948221725671
LEAP,"Ribbit LEAP, Ltd.",10.25,,,,-0.005101888198757764,-inf,12.295466024040751,422863750.0,1.5208681743278252,single positional indexer is out-of-bounds,0.20718149170300232
MP,MP Materials Corp.,34.15,,,,-0.1399750611580384,-inf,12.279673021992057,6070435700.0,163.4092906157342,single positional indexer is out-of-bounds,0.05476732763988058
OACB,Oaktree Acquisition Corp. II,9.8,,,,-4e-08,-inf,4.00105587214253,245000000.00000003,46.54761825146931,single positional indexer is out-of-bounds,0.05711361032870899
PDAC,Peridot Acquisition Corp.,11.23,,,,30.0,-inf,3.8027581711100122,314100000.0,-3.2547701946752543,single positional indexer is out-of-bounds,-0.4656986570765303
PIAI,Prime Impact Acquisition I,9.81,,,,-0.03,-inf,2.884982634358172,275276448.0,-121.2676917868308,single positional indexer is out-of-bounds,-0.04342089183912108
PMVC,PMV Consumer Acquisition Corp.,9.77,,,,-0.0567728,-inf,10.595696764396683,170975000.0,153.81901185893074,single positional indexer is out-of-bounds,0.016931964168652475
PSTH,"Pershing Square Tontine Holdings, Ltd.",19.71,,,,-1208.4710534320186,-inf,17.67399827243651,3942000000.0,-3.120426500345748,single positional indexer is out-of-bounds,-0.6830915483073465
RBAC,RedBall Acquisition Corp.,9.86,,,,-0.018210817391304347,-inf,1.7107225263700987,566950000.0,110.73569203840549,single positional indexer is out-of-bounds,0.023586610746455895
RTP,Reinvent Technology Partners,10.03,,,,0.0,,1637.1375850388545,692070000.0,,single positional indexer is out-of-bounds,0.3301773754638547
SBG,Sandbridge Acquisition Corporation,8.84,,,,-0.08,-inf,4.950673584331236,209300000.0,,single positional indexer is out-of-bounds,-173.89519403911208
STEM,"Stem, Inc.",25.3,,,,-0.0880301814355026,-inf,0.5568155162870826,3314527700.0,-9.90688700546537,single positional indexer is out-of-bounds,-1.5180677041725854
TWND,Tailwind Acquisition Corp.,9.78,,,,-0.03373916702661383,-inf,7.546336893834417,326863248.0,-7.717205366740284,single positional indexer is out-of-bounds,-0.06887821687396507
YAC,Yucaipa Acquisition Corporation,9.89,,,,-0.007827333333333334,-inf,7.81087601176442,341205000.0,-316.12702264592593,single positional indexer is out-of-bounds,-0.005675088655238514
LUMN,"Lumen Technologies, Inc.",12.93,,-1.8818609335933767,-0.4149093949816971,-0.07872962808190556,0.17400540749324064,0.46291829966837506,14290623279.36,-14.912778439490445,,
VNT,Vontier Corporation,34.88,,,,2.02,0.20465133476299638,1.131337230108553,5892103720.96,13.067435158501443,Array must not contain infs or NaNs,0.754316291124953
QS,QuantumScape Corporation,27.0,,,,-3.1630482166141642,-inf,81.71400809716599,8277794784.0,-10.58580934612737,single positional indexer is out-of-bounds,-1.6215333242801333
DASH,"DoorDash, Inc.",220.52,,,,-7.39,-0.15107415107415106,3.93509272467903,67612095324.16,-147.3245262275449,Array must not contain infs or NaNs,-0.13092049389168353
CND-UN,Concord Acquisition Corp,11.01,,,,-0.02,-inf,15.439039230746213,0.0,,single positional indexer is out-of-bounds,-0.029326209310455712
IPOF,Social Capital Hedosophia Holdings Corp. VI,10.22,,,,-0.0034838425123904604,-inf,6.418301193803175,1175300000.0,59.518212502128435,single positional indexer is out-of-bounds,0.04846396480822846
PRG,"PROG Holdings, Inc.",42.56,0.28450922699063086,116.43509599123267,0.4137738523880616,0.2526824248922088,0.11663953280112051,1.6273187315300703,2830235744.0,9.554783307871675,,
CCV-UN,Churchill Capital Corp V,10.15,,,,-0.01,-inf,inf,0.0,,single positional indexer is out-of-bounds,-0.16472186065583141
ACIC,Atlas Crest Investment Corp.,9.92,,,,-0.01,-inf,126.46001273769448,474000000.0,176.51471691452275,single positional indexer is out-of-bounds,-0.031516964588049486
AIRC,Apartment Income REIT Corp.,49.87,0.4305307091814703,246.84265567410972,0.43487162713586225,-0.05450461437233759,0.04077514467254807,0.7415276003776309,7827745208.96,-85.69778991917299,,
AVAN,Avanti Acquisition Corp.,9.79,,,,60.0,-inf,223.36395370200256,587400000.0,5.659320251086523,single positional indexer is out-of-bounds,0.09730522705127878
BOAC,Bluescape Opportunities Acquisition Corp.,9.79,,,,-0.0011981336018147544,-inf,3.5864778125071024,594742500.0,111.22208837378184,single positional indexer is out-of-bounds,1720.7303378604465
FMAC,FirstMark Horizon Acquisition Corp.,9.81,,,,-0.02,-inf,4.335443723501924,406134000.0,-266.2565235047281,single positional indexer is out-of-bounds,-0.006103650199145372
HIGA,H.I.G. Acquisition Corp.,9.78,,,,-0.04,-inf,7.1885193098829605,355938210.0,-175.42467533901282,single positional indexer is out-of-bounds,-0.030335910940634564
HZON,Horizon Acquisition Corporation II,9.79,,,,-0.02,-inf,6.228871643687774,513974999.99999994,34.10430596697258,single positional indexer is out-of-bounds,0.1545197514332529
IMPX,AEA-Bridges Impact Corp.,9.76,,,,40.0,-inf,inf,390400000.0,5.769218265014006,single positional indexer is out-of-bounds,0.09325673438899555
IPOD,Social Capital Hedosophia Holdings Corp. IV,10.04,,,,-0.005826724724092768,-inf,22.563090169214576,461839999.99999994,9.415877503747684,single positional indexer is out-of-bounds,0.09281101786386588
PACE,TPG Pace Tech Opportunities Corp.,11.2,,,,-0.000162,-inf,2.92220798882031,520200000.0,32.93955403608356,single positional indexer is out-of-bounds,0.09533566656113425
RICE,Rice Acquisition Corp.,18.27,,,,-0.013682233930453109,-inf,4.972145976682552,473363625.0,-5.337585221840479,Array must not contain infs or NaNs,-1.4488748434768135
SEAH,Sports Entertainment Acquisition Corp.,10.0,,,,-0.003024666666666667,-inf,10.974972727200338,450000000.0,-17.240517416585245,single positional indexer is out-of-bounds,-0.17220482715667323
SKLZ,Skillz Inc.,11.37,,,,-0.42,-0.4329183234469722,5.769469549793057,3801980280.9599996,-22.244067544493724,Array must not contain infs or NaNs,-0.5807577891902952
BARK,The Original BARK Company,7.55,,,,-0.012787481177541625,-inf,0.5524545948559948,1270778310.3999999,-15.663264389567301,single positional indexer is out-of-bounds,-0.47062326287093104
VGAC,VG Acquisition Corp.,10.99,,,,-0.0010634348212442105,-inf,38.94793864760165,677388600.0,-13185.10419179455,single positional indexer is out-of-bounds,-6.137307434733383
VYGG,Vy Global Growth,9.84,,,,-0.03,-inf,3.3809728464756983,491936040.0,128.76434295502014,single positional indexer is out-of-bounds,0.042073277721881665
XPOA,"DPCM Capital, Inc.",9.78,,,,-7.3716763754045305,-inf,5.45805653684078,293400000.0,-0.40663894834469955,single positional indexer is out-of-bounds,-2.0101112144095583
FVT-UN,Fortress Value Acquisition Corp. III,9.9,,,,-0.0039498,-inf,0.01460962842515993,0.0,,single positional indexer is out-of-bounds,-0.0285399043121848
AGCB,Altimeter Growth Corp. 2,9.86,,,,0.0,,1.053724735942923,454546000.0,-73.83394320465906,single positional indexer is out-of-bounds,-0.007597943095043131
AI,"C3.ai, Inc.",49.48,,,,-0.9,-0.32888869482635347,9.42392256095112,4978133320.0,-54.17318900380472,Array must not contain infs or NaNs,-0.12462455192494878
MYTE,MYT Netherlands Parent B.V.,28.98,,,,-0.4645060675926993,-0.052545679109159346,0.875933089958045,2485999918.08,122.41599796891192,Array must not contain infs or NaNs,0.07478824528563878
AAIC-PC,Arlington Asset Investment Corp.,25.09,,,,-2.0,-0.0,0.30756085317269594,0.0,,Array must not contain infs or NaNs,0.0815864666161177
ABR-PB,"Arbor Realty Trust, Inc.",25.12,,,,1.44,0.00915848369048195,inf,0.0,,Array must not contain infs or NaNs,0.2019179917029651
ABR-PC,"Arbor Realty Trust, Inc.",25.12,,,,1.44,0.00915848369048195,inf,0.0,,Array must not contain infs or NaNs,0.15873039619866885
AGM-PE,Federal Agricultural Mortgage Corporation,26.85,,,,10.157816005983545,0.0,,288150240.0,2.333587395483761,Array must not contain infs or NaNs,0.1318356529489399
AGM-PF,Federal Agricultural Mortgage Corporation,26.26,,,,0.0,0.0,0.047259833668802834,0.0,,Array must not contain infs or NaNs,0.08988131116702575
AHL-PE,Aspen Insurance Holdings Limited,26.52,,,,0.0,0.0,,0.0,,Array must not contain infs or NaNs,-0.02523427341613236
AHT-PD,"Ashford Hospitality Trust, Inc.",26.5,,,,-0.04018926123381569,-0.6630082756503842,1.083759632803627,0.0,,Array must not contain infs or NaNs,3.8229902712877903
AHT-PI,"Ashford Hospitality Trust, Inc.",26.5,,,,-53.5205668175556,-0.6630082756503842,1.083759632803627,0.0,-0.2755682399603777,Array must not contain infs or NaNs,6.836475314504183
AJAX-UN,Ajax I,8.95,,,,-0.05,-inf,43.5332879465021,0.0,,single positional indexer is out-of-bounds,-0.07164946603658227
ALL-PI,The Allstate Corporation,27.56,,,,17.929260450160772,-0.0025674800741220336,0.2782287822878229,8630250000.0,3.586259414225941,Array must not contain infs or NaNs,0.08485859859042412
AL-PA,Air Lease Corporation,27.22,,,,4.423421090342659,0.5564226950059019,3.56926572624286,2832758180.0,140.78822732107244,Array must not contain infs or NaNs,0.0036959721029041184
AMH-PE,American Homes 4 Rent,24.99,,,,0.055128,0.21220777859314394,2.03110373409761,0.0,,Array must not contain infs or NaNs,0.025270488479928698
AMH-PH,American Homes 4 Rent,26.85,,,,0.466494712029176,0.21220777859314394,2.03110373409761,0.0,43.99566246984639,Array must not contain infs or NaNs,0.030047719446192795
APO-PA,"Apollo Global Management, Inc.",25.73,,,,0.0,0.38704190577901026,1.713507338228319,0.0,,Array must not contain infs or NaNs,0.31722510941050686
APO-PB,"Apollo Global Management, Inc.",26.75,,,,0.0,0.38704190577901026,1.841481900114919,0.0,,Array must not contain infs or NaNs,0.17782588467842372
APSG,Apollo Strategic Growth Capital,9.78,,,,-0.005169120108779429,-inf,0.6129023824336945,798840180.0,47.13826915660023,Array must not contain infs or NaNs,0.057734779027497456
APSG-UN,Apollo Strategic Growth Capital,10.06,,,,-0.03,-inf,0.6129023824336947,0.0,,Array must not contain infs or NaNs,0.05776203371619872
APTV-PA,Aptiv PLC,170.32,,,,0.0,0.0627583039951018,1.5244686109738013,0.0,,Array must not contain infs or NaNs,0.0511864188798148
ARES-PA,Ares Management Corporation,24.99,,,,0.0,0.17775046682456128,1.0152491722935066,0.0,,Array must not contain infs or NaNs,0.21467181740730704
ARGO-PA,"Argo Group International Holdings, Ltd.",27.35,,,,4.6,-0.02448762310354006,2.5166666666666666,0.0,,Array must not contain infs or NaNs,-0.028845892181674694
ARR-PC,"ARMOUR Residential REIT, Inc.",25.74,,,,0.0,-0.0,65.21625826526643,0.0,,Array must not contain infs or NaNs,0.12914177228147508
ATCO-PI,Atlas Corp.,27.5,,,,0.0,0.4056716627964253,0.6132693657851627,0.0,,Array must not contain infs or NaNs,0.05648042517436658
ATH-PC,Athene Holding Ltd.,28.38,,,,0.0,0.0,,0.0,,Array must not contain infs or NaNs,0.1869676817174192
AVTR-PA,"Avantor, Inc.",135.13,,,,0.09,0.11054804804804805,1.2000482819666853,0.0,,Array must not contain infs or NaNs,0.08458798694354291
AXS-PE,AXIS Capital Holdings Limited,25.45,,,,0.0,-0.002597660089624314,3.8176827429286974e-07,2127093083.2,,Array must not contain infs or NaNs,0.05513137949065208
BEP-PA,Brookfield Renewable Partners L.P.,26.16,,,,0.0,0.18451443569553805,0.322193131064223,0.0,,Array must not contain infs or NaNs,-0.011820727568362778
BFS-PE,"Saul Centers, Inc.",27.05,,,,0.0,0.4287477742698939,0.43775389150519467,0.0,,Array must not contain infs or NaNs,0.0872828070014106
BHR-PD,"Braemar Hotels & Resorts, Inc.",25.5,,,,-3.39,-0.3965211874487827,1.2988062145215413,0.0,,Array must not contain infs or NaNs,-0.4046966822375124
BIP-PA,Brookfield Infrastructure Partners L.P.,25.17,,,,0.0,0.22791221159257175,0.6317885590152064,0.0,,Array must not contain infs or NaNs,0.016146617517262863
BOAC-UN,Bluescape Opportunities Acquisition Corp.,10.26,,,,-0.01,-inf,3.5864778125071024,0.0,,single positional indexer is out-of-bounds,1714.7774481729525
BSN-UN,Broadstone Acquisition Corp.,10.5,,,,-0.03,-inf,11.50023732857821,0.0,,single positional indexer is out-of-bounds,-0.22573239164179212
CCAC-UN,CITIC Capital Acquisition Corp.,10.7,,,,0.07,-inf,11.821352439602084,0.0,,single positional indexer is out-of-bounds,0.037990861180662736
CDR-PC,"Cedar Realty Trust, Inc.",25.8,,,,-0.012397506620869907,0.18197848573831693,0.17269626047154332,0.0,44.30256970370959,Array must not contain infs or NaNs,0.10120018971518606
CEQP-P,Crestwood Equity Partners LP,9.79,,,,0.0,0.08565851927427583,0.8385389094759131,0.0,,Array must not contain infs or NaNs,0.09131322238501322
CFG-PE,"Citizens Financial Group, Inc.",26.31,,,,0.0,0.24822592324402606,0.03961492913626466,0.0,,Array must not contain infs or NaNs,0.08699963639969589
CIT-PB,CIT Group Inc.,26.45,,,,-6.57,0.33761253751250414,inf,0.0,,Array must not contain infs or NaNs,-0.06685581635285014
CIXX,CI Financial Corp.,20.81,0.14491275962921324,26.77002548577856,0.13812196530841558,0.3009873136679714,0.3849119415388577,0.9939137612566226,4189615036.4799995,11.151835741890887,,
CMRE-PE,Costamare Inc.,27.1,,,,0.0,0.38883904422802446,0.8773807338119763,3019780100.0,,Array must not contain infs or NaNs,0.09058152570720432
CMS-PB,Consumers Energy Company,110.25,,,,2.9044067895064636,0.19728550654386814,0.6185133239831697,9272995200.0,32.43455486387435,Array must not contain infs or NaNs,0.1186445942168525
CNP-PB,"CenterPoint Energy, Inc.",46.31,,,,-1.5009708737864078,0.16500404421677,0.5015544041450777,23210155580.48,-45.688984674329504,Array must not contain infs or NaNs,-0.06141537737513971
CODI-PC,Compass Diversified,26.7,,,,0.36415371826843146,0.06076089999916707,1.1706021071204384,1657734000.0,137.43480622068626,Array must not contain infs or NaNs,0.010168342843755753
COF-PI,Capital One Financial Corporation,26.59,,,,6.382347223374656,0.09726846382415065,0.11613507979969906,11345280578.72,4.166178847590273,Array must not contain infs or NaNs,0.04536621854849831
CTAC-UN,Cerberus Telecom Acquisition Corp.,10.29,,,,-0.11,-inf,2.7762501877472006,0.0,,single positional indexer is out-of-bounds,-0.1616622580681726
CTA-PB,E. I. du Pont de Nemours and Company,116.2,,,,0.0,0.059295209959907155,1.1565278427702386,100839059059.2,,Array must not contain infs or NaNs,0.055251164421295136
CUBI-PF,"Customers Bancorp, Inc.",25.25,,,,3.76,0.35031924488182864,89.87255918056826,800104325.0,,Array must not contain infs or NaNs,0.09533169510970142
DHR-PB,Danaher Corporation,1719.45,,,,6.384943181818182,0.18986716926943098,1.5549851391515808,1214407040000.0,194.08253968253968,Array must not contain infs or NaNs,0.15915281809192688
DLNG-PB,Dynagas LNG Partners LP,24.8,,,,0.0,0.46851602085080013,0.4186808815339327,881032400.0,,Array must not contain infs or NaNs,0.06307732631161114
DLR-PL,"Digital Realty Trust, Inc.",27.04,,,,1.0,0.17180767848419246,0.47089262955615346,0.0,,Array must not contain infs or NaNs,0.013956913028841703
DMYI-UN,"dMY Technology Group, Inc. III",12.1,,,,-0.09,-inf,1.6110885821120053,0.0,,single positional indexer is out-of-bounds,-0.13940871284099007
DRH-PA,DiamondRock Hospitality Company,26.83,,,,0.0,-0.6687847259322577,1.63800408191991,0.0,,Array must not contain infs or NaNs,-0.07758733937330392
DTLA-P,Brookfield DTLA Fund Office Trust Investor Inc.,14.0,,,,0.0,-0.22043229159370753,0.016009891761760275,0.0,,Array must not contain infs or NaNs,-0.10309402250153615
DUK-PA,Duke Energy Corporation,27.5,,,,1.71,0.23156527568292273,0.3382398037411837,19604145440.0,,Array must not contain infs or NaNs,0.024010657471984956
EFC-PA,Ellington Financial Inc.,26.18,,,,0.39,0.05825894999520107,inf,0.0,,Array must not contain infs or NaNs,0.2152375555360587
ENR-PA,"Energizer Holdings, Inc.",85.0,,,,0.44,0.13101136694841153,1.0310604222276147,5066790500.0,,Array must not contain infs or NaNs,0.19397846311625522
EQC-PD,Equity Commonwealth,30.96,,,,0.0,-0.22846193306979692,95.06086323189461,0.0,,Array must not contain infs or NaNs,0.007347455507817555
EQH-PA,"Equitable Holdings, Inc.",26.89,,,,-0.7755555555555556,-0.08803866290777286,0.42600243013365735,0.0,,Array must not contain infs or NaNs,-0.0038883737624502736
FAII-UN,Fortress Value Acquisition Corp. II,10.88,,,,-0.18,-inf,0.9847538667234789,0.0,,single positional indexer is out-of-bounds,-311.97948512522134
FHN-PE,First Horizon Corporation,27.57,,,,2.7096968666925343,0.0,0.5473157415832575,8706656560.0,7.396703713296191,Array must not contain infs or NaNs,0.15380046144439433
FRT-PC,Federal Realty Investment Trust,26.03,,,,1.7466712641239193,0.2975784386243348,3.6559657281565063,0.0,12.961027232626325,Array must not contain infs or NaNs,0.06013080900886073
FST-UN,FAST Acquisition Corp.,15.44,,,,-0.06,-inf,5.493550923619717,0.0,,single positional indexer is out-of-bounds,-0.07032560741693715
FTAI-PB,Fortress Transportation and Infrastructure Investors LLC,26.26,,,,-1.0134457405138275,0.13071356849733695,2.2974422405795822,2265595194.9,-17.214759131302973,Array must not contain infs or NaNs,-0.114275959615666
FTV-PA,Fortive Corporation,983.01,,,,4.471810089020772,0.11639047125841533,1.395204138702461,335716313792.0,175.6957677008751,Array must not contain infs or NaNs,0.226803875693914
FUSE-UN,Fusion Acquisition Corp.,10.66,,,,-0.05,-inf,4.2387627469725935,0.0,,single positional indexer is out-of-bounds,-0.09566130941880419
GLOG-PA,GasLog Ltd.,25.62,,,,0.0,0.4146470273213181,0.9360420943552723,0.0,,Array must not contain infs or NaNs,0.0010920485333372506
GLOP-PB,GasLog Partners LP,24.94,,,,0.0,0.4387763665026284,0.6624587623577942,1052278122.0,,Array must not contain infs or NaNs,0.06440641394589143
GLOP-PC,GasLog Partners LP,25.07,,,,0.0,0.4387763665026284,0.6624587623577942,1156030347.0,,Array must not contain infs or NaNs,-0.042793918366349146
GMRE-PA,Global Medical REIT Inc.,26.61,,,,-0.04297546491639319,0.32594686866531525,0.03928591218899499,0.0,108.1846911764706,Array must not contain infs or NaNs,0.022176915051403394
